danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.23,0.0408,-25.502,0.0446,0.988,0.0185,0.0815,0.123,81.641,245200
0.703,0.843,-8.292,0.132,0.08,0.661,0.0706,0.806,130.141,286154
0.669,0.826,-5.954,0.0403,0.0109,0.877,0.253,0.0357,140.036,212773
0.54,0.659,-14.257,0.0346,0.429,0.885,0.15,0.4,126.001,324899
0.259,0.715,-11.966,0.0445,0.00758,0.0237,0.0744,0.436,119.978,290587
0.3,0.81,-12.728,0.0604,0.0485,0.885,0.107,0.178,108.65,162213
0.49,0.91,-5.136,0.167,0.00107,3.7e-05,0.311,0.261,160.031,228302
0.446,0.228,-13.369,0.0296,0.608,0.408,0.105,0.0636,127.946,107747
0.22,0.057,-21.724,0.0413,0.959,3.14e-05,0.108,0.142,151.96,207707
0.128,0.0633,-19.141,0.0394,0.752,0.577,0.0919,0.11,91.267,164164
0.656,0.32,-15.261,0.0348,0.495,0.0614,0.0765,0.573,91.368,269800
0.775,0.327,-13.635,0.032,0.743,0.287,0.091,0.458,95.036,198960
0.639,0.795,-10.832,0.0344,0.0184,0.755,0.203,0.67,134.012,190147
0.755,0.615,-8.245,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364
0.666,0.432,-5.335,0.0375,0.36,0.0,0.0703,0.592,97.035,192853
0.165,0.287,-9.941,0.0337,0.677,0.0903,0.0995,0.0513,131.075,300923
0.306,0.921,-10.498,0.502,0.693,0.623,0.152,0.613,84.051,415533
0.322,0.301,-18.834,0.0413,0.767,0.0119,0.109,0.904,129.064,91760
0.531,0.936,-3.975,0.0786,0.00284,0.000173,0.665,0.556,120.057,185279
0.384,0.514,-9.445,0.135,0.331,4.26e-06,0.169,0.151,68.967,150857
0.164,0.281,-13.549,0.0362,0.979,0.92,0.113,0.214,173.913,362773
0.711,0.967,-8.206,0.0943,0.0254,3.65e-05,0.0676,0.966,164.994,125125
0.499,0.794,-6.383,0.0447,0.000687,0.00407,0.432,0.212,95.024,331600
0.257,0.0906,-25.381,0.07,0.932,0.985,0.0786,0.0451,67.46,266200
0.093,0.0109,-33.977,0.0491,0.906,1.15e-06,0.346,0.0366,80.968,267333
0.243,0.0884,-18.325,0.0397,0.942,0.343,0.0919,0.0908,79.391,60067
0.558,0.55,-7.399,0.118,0.32,0.000257,0.167,0.877,109.531,172867
0.813,0.415,-5.938,0.0377,0.156,0.122,0.135,0.748,119.945,130125
0.367,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077
0.531,0.854,-3.149,0.198,0.288,0.0,0.0773,0.456,94.419,190000
0.487,0.789,-3.69,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715
0.635,0.827,-7.541,0.0583,0.211,0.00719,0.0947,0.272,149.974,197962
0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,182360
0.715,0.769,-2.767,0.0332,0.0678,0.0275,0.131,0.511,127.999,200056
0.61,0.621,-8.159,0.0779,0.0216,0.000176,0.119,0.0824,115.975,231083
0.811,0.676,-9.522,0.0642,0.0785,0.00383,0.936,0.425,134.006,331413
0.182,0.0396,-18.585,0.0381,0.828,0.918,0.186,0.0689,80.803,30800
0.662,0.588,-7.298,0.0358,0.0421,0.0032,0.278,0.817,83.0,180617
0.679,0.856,-4.748,0.0373,0.0118,0.719,0.093,0.569,136.908,363467
0.0642,0.0226,-28.19,0.0462,0.833,0.93,0.0704,0.0301,72.74,259840
0.224,0.126,-27.359,0.0438,0.884,0.972,0.0874,0.39,94.342,30307
0.812,0.525,-8.798,0.124,0.255,0.0,0.325,0.564,145.016,177133
0.632,0.724,-6.101,0.0874,0.504,0.0807,0.408,0.471,138.472,104491
0.116,0.0153,-24.464,0.0427,0.978,0.00642,0.117,0.0377,83.871,290560
0.336,0.231,-6.217,0.0497,0.942,0.0,0.188,0.429,168.685,37640
0.38,0.0151,-26.163,0.0276,0.369,0.551,0.109,0.0381,78.038,113107
0.966,0.435,-4.944,0.0674,0.0604,0.22,0.0511,0.561,111.16,126386
0.682,0.894,-1.73,0.0727,0.0381,0.0,0.416,0.845,95.992,198600
0.588,0.567,-3.738,0.0628,0.221,0.0,0.135,0.113,150.009,338438
0.307,0.237,-13.589,0.0434,0.745,0.642,0.358,0.111,76.029,553307
0.473,0.799,-6.253,0.0518,0.00257,1.1e-05,0.107,0.0695,137.073,201641
0.5,0.972,-4.078,0.0653,0.00277,0.00405,0.185,0.408,139.988,197050
0.309,0.229,-18.258,0.0315,0.865,0.883,0.118,0.0382,200.702,283266
0.53,0.189,-7.934,0.0824,0.551,0.084,0.122,0.119,209.08,66227
0.605,0.793,-3.084,0.297,0.0825,0.0,0.124,0.647,184.032,196640
0.547,0.523,-9.176,0.0572,0.724,0.0,0.103,0.89,169.598,142907
0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034,183907
0.766,0.461,-8.948,0.0416,0.697,0.00248,0.177,0.435,109.978,141853
0.768,0.933,-2.95,0.0385,0.206,0.915,0.0833,0.245,124.996,161280
0.808,0.661,-6.237,0.0395,0.0358,0.0,0.138,0.804,107.992,235556
0.195,0.126,-16.941,0.042,0.886,0.00466,0.0864,0.0945,170.055,391866
0.573,0.545,-8.782,0.162,0.0193,0.255,0.31,0.122,120.172,900709
0.624,0.654,-6.582,0.183,0.577,0.0,0.104,0.564,73.898,288333
0.657,0.685,-5.735,0.0849,0.0931,0.0257,0.0922,0.407,164.555,193138
0.386,0.337,-10.863,0.0586,0.852,0.00015,0.103,0.343,134.416,153600
0.516,0.684,-5.659,0.0797,0.652,0.0,0.685,0.84,161.167,131160
0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187
0.453,0.722,-10.206,0.0341,0.0219,0.89,0.278,0.432,92.812,220905
0.143,0.0286,-24.565,0.0483,0.981,0.944,0.0804,0.0352,75.411,295150
0.698,0.786,-5.331,0.15,0.0436,0.0,0.918,0.583,130.063,173816
0.239,0.466,-9.247,0.0298,0.742,0.821,0.135,0.104,137.404,290787
0.455,0.505,-11.893,0.0274,0.155,0.583,0.141,0.089,167.979,282560
0.365,0.0332,-25.054,0.0359,0.985,0.885,0.0769,0.0355,131.894,211667
0.679,0.813,-5.237,0.295,0.0621,0.0,0.272,0.642,125.033,213773
0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560
0.8,0.536,-7.601,0.386,0.0156,0.024,0.126,0.284,125.982,309355
0.957,0.69,-3.054,0.296,0.0271,0.07,0.335,0.744,118.001,144485
0.746,0.711,-5.318,0.0512,0.0182,0.0,0.06,0.517,98.032,186694
0.523,0.828,-4.696,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827
0.772,0.787,-2.8,0.0737,0.00142,0.0,0.617,0.631,98.011,176308
0.867,0.509,-4.884,0.0918,0.0295,0.0,0.0424,0.684,100.998,163001
0.513,0.992,-3.075,0.114,0.00236,0.0336,0.317,0.365,169.954,366666
0.636,0.753,-6.342,0.38,0.448,0.0,0.285,0.755,128.451,198440
0.699,0.713,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920
0.707,0.923,-3.957,0.0521,0.128,0.000437,0.273,0.842,108.049,203000
0.277,0.0963,-18.044,0.0425,0.929,1.52e-05,0.217,0.0752,114.283,112400
0.318,0.228,-17.061,0.0489,0.942,0.115,0.121,0.0623,108.783,240053
0.704,0.598,-4.922,0.0309,0.0283,0.0,0.106,0.472,115.483,196707
0.797,0.934,-4.507,0.0926,0.204,0.0,0.119,0.519,116.438,324400
0.842,0.651,-13.345,0.0603,0.196,0.0788,0.0257,0.739,114.506,275627
0.548,0.623,-15.531,0.0402,0.915,0.705,0.109,0.367,145.497,285272
0.449,0.0853,-23.104,0.0838,0.901,0.944,0.0949,0.433,98.314,113293
0.733,0.897,-3.652,0.0389,0.0391,0.0,0.117,0.649,96.006,173800
0.384,0.276,-13.527,0.0295,0.038,0.0,0.309,0.654,105.181,159040
0.27,0.217,-8.433,0.0353,0.731,0.0,0.0902,0.13,203.815,205470
0.567,0.967,-2.888,0.222,0.119,5.55e-05,0.0721,0.327,127.908,192533
0.459,0.605,-5.0,0.0551,0.37,4.44e-06,0.35,0.265,124.062,210211
0.859,0.828,-6.925,0.0529,0.0156,0.000828,0.0205,0.36,124.023,201013
0.778,0.615,-8.675,0.0397,0.104,0.000112,0.0797,0.769,116.534,257043
0.168,0.101,-12.992,0.0346,0.912,0.00764,0.108,0.234,111.324,243507
0.457,0.326,-8.393,0.0341,0.425,0.0,0.159,0.575,89.055,224373
0.754,0.876,-5.427,0.0696,0.00451,0.0988,0.155,0.671,127.967,399547
0.275,0.0929,-26.149,0.0404,0.958,0.862,0.11,0.119,134.777,358813
0.642,0.541,-6.075,0.0279,0.353,4.54e-06,0.173,0.15,129.947,195726
0.524,0.489,-7.828,0.0274,0.578,0.000624,0.186,0.443,127.768,267133
0.403,0.391,-11.551,0.0303,0.689,0.0,0.188,0.604,172.049,153920
0.464,0.602,-9.821,0.0617,0.00423,0.214,0.298,0.103,142.642,466764
0.459,0.926,-6.187,0.0571,9.09e-05,0.567,0.31,0.327,171.994,267920
0.11,0.00682,-36.879,0.0471,0.916,0.742,0.135,0.0329,77.421,195747
0.74,0.876,-6.87,0.0369,0.0173,0.00152,0.0785,0.825,127.002,285427
0.252,0.0565,-17.913,0.0369,0.78,0.019,0.122,0.0399,66.472,155116
0.429,0.278,-7.18,0.107,0.927,0.0766,0.962,0.219,137.271,15587
0.932,0.485,-8.926,0.0965,0.609,0.0295,0.141,0.43,131.959,155454
0.739,0.862,-7.451,0.0374,0.0492,0.0224,0.0699,0.844,100.018,264347
0.0,0.0291,-20.254,0.0,0.935,0.877,0.366,0.0,0.0,35040
0.559,0.85,-7.735,0.131,0.00637,0.0,0.154,0.277,154.976,173973
0.516,0.907,-2.13,0.0641,0.00461,0.000198,0.32,0.487,128.023,277573
0.323,0.675,-9.165,0.0414,0.426,0.126,0.0868,0.326,118.494,305000
0.195,0.144,-14.549,0.03,0.775,0.805,0.644,0.264,49.322,98173
0.0836,0.0168,-24.565,0.0438,0.989,0.265,0.0942,0.0392,171.992,254600
0.821,0.732,-8.804,0.0933,0.0109,0.104,0.0791,0.205,130.029,210462
0.591,0.492,-10.568,0.169,0.00747,0.0148,0.0951,0.209,159.908,235093
0.822,0.969,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,283748
0.201,0.245,-13.068,0.0315,0.84,0.149,0.136,0.0374,110.546,261787
0.542,0.719,-8.744,0.0303,0.0529,0.84,0.0859,0.0735,130.944,202867
0.687,0.918,-4.676,0.0392,0.00211,1.26e-05,0.344,0.747,110.06,209400
0.771,0.225,-10.274,0.047,0.943,0.000141,0.271,0.267,129.907,191587
0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823
0.84,0.842,-2.641,0.231,0.2,6.95e-05,0.138,0.875,125.104,236013
0.866,0.899,-4.741,0.059,0.0832,2.98e-05,0.0625,0.706,122.397,343267
0.257,0.158,-15.931,0.049,0.994,0.118,0.347,0.192,117.445,205200
0.496,0.156,-17.059,0.0419,0.777,0.0,0.232,0.205,129.524,206333
0.635,0.283,-10.268,0.599,0.0316,0.0,0.29,0.317,82.494,194508
0.582,0.5,-16.905,0.394,0.456,0.892,0.185,0.645,105.266,251027
0.783,0.594,-8.315,0.0394,0.126,0.0,0.16,0.943,110.018,20062
0.584,0.533,-7.11,0.0305,0.684,0.0,0.306,0.224,131.745,288427
0.208,0.0162,-22.748,0.0455,0.983,0.0153,0.0696,0.041,125.891,207427
0.559,0.85,-7.735,0.131,0.00637,0.0,0.154,0.277,154.976,173973
0.771,0.72,-5.671,0.103,0.258,0.0,0.137,0.794,103.092,178515
0.824,0.412,-10.446,0.0399,0.981,0.431,0.11,0.629,124.035,190404
0.734,0.468,-9.029,0.0912,0.018,0.0,0.382,0.285,118.001,188947
0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200
0.607,0.303,-10.065,0.0244,0.817,0.0,0.183,0.555,97.383,144533
0.362,0.288,-17.303,0.0305,0.875,0.0145,0.192,0.719,91.999,95480
0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373
0.672,0.904,-3.421,0.0342,0.0461,0.000251,0.0921,0.591,123.03,205448
0.627,0.48,-4.462,0.0652,0.00817,0.014,0.179,0.102,117.009,262267
0.674,0.857,-5.328,0.0346,0.0557,0.196,0.0942,0.278,117.028,285854
0.812,0.815,-5.669,0.045,0.256,1.05e-05,0.101,0.448,126.052,204481
0.743,0.808,-6.628,0.051,0.156,0.188,0.152,0.95,132.015,231131
0.736,0.88,-4.323,0.0339,0.00711,0.00123,0.301,0.704,127.998,228867
0.762,0.725,-6.644,0.0803,0.14,5.88e-06,0.0263,0.899,105.002,221603
0.615,0.419,-8.8,0.0395,0.0173,0.497,0.135,0.216,76.997,330773
0.496,0.151,-24.631,0.0409,0.00708,0.96,0.139,0.575,191.233,21867
0.273,0.529,-7.639,0.0487,0.0943,0.000122,0.0728,0.15,179.624,247850
0.128,0.00141,-39.456,0.0403,0.967,0.655,0.0851,0.0579,68.363,148000
0.608,0.88,-5.884,0.0686,0.00163,0.000403,0.206,0.227,99.99,196584
0.492,0.969,-4.419,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,157333
0.736,0.768,-12.745,0.0533,0.00272,0.9,0.168,0.965,116.995,218880
0.857,0.677,-2.303,0.051,0.0311,1.9e-05,0.0972,0.864,107.063,180648
0.692,0.625,-7.768,0.0312,0.26,0.0622,0.344,0.885,140.008,123813
0.486,0.00409,-26.655,0.938,0.964,0.00011,0.386,0.0,150.538,28293
0.639,0.837,-3.884,0.0317,0.0257,0.0,0.349,0.514,130.0,205386
0.447,0.595,-9.991,0.0494,0.494,0.00968,0.459,0.692,79.02,246933
0.677,0.682,-6.879,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107
0.689,0.62,-11.488,0.0491,0.0613,0.00219,0.103,0.596,134.297,270973
0.169,0.167,-18.586,0.036,0.589,0.74,0.0902,0.0377,67.864,247553
0.606,0.718,-4.094,0.0978,0.032,0.0,0.402,0.551,101.821,213307
0.77,0.973,-6.199,0.102,0.0418,0.721,0.151,0.473,136.129,276711
0.375,0.282,-16.787,0.0663,0.912,0.364,0.285,0.177,89.131,309160
0.893,0.582,-7.529,0.0431,0.157,0.00558,0.102,0.459,126.044,188347
0.742,0.595,-7.51,0.107,0.15,0.0,0.111,0.431,101.013,227000
0.748,0.812,-2.721,0.0411,0.0211,0.0,0.158,0.398,103.016,210453
0.615,0.103,-20.558,0.922,0.75,0.0,0.316,0.613,175.205,48760
0.57,0.774,-3.677,0.25,0.32,0.000332,0.199,0.229,65.964,244293
0.472,0.851,-3.463,0.0617,0.157,0.00552,0.148,0.207,106.886,225565
0.888,0.739,-7.55,0.122,0.0672,0.000169,0.103,0.756,99.882,266293
0.449,0.116,-22.023,0.0497,0.821,0.911,0.109,0.63,127.194,201600
0.717,0.49,-7.245,0.0402,0.16,0.0599,0.234,0.306,125.95,141786
0.136,0.0894,-17.936,0.0346,0.445,0.912,0.112,0.0395,172.928,99552
0.565,0.942,-6.821,0.0518,0.00107,0.000393,0.152,0.569,137.972,235000
0.16,0.145,-20.495,0.0359,0.941,0.0919,0.103,0.0946,173.443,72627
0.634,0.677,-7.278,0.0304,0.0117,0.00103,0.126,0.558,135.012,240867
0.486,0.288,-24.74,0.0726,0.88,0.965,0.111,0.976,189.646,105027
0.376,0.909,-3.904,0.0486,0.109,0.0,0.425,0.554,127.944,259707
0.301,0.564,-5.747,0.0609,0.0926,0.000256,0.237,0.411,192.033,190899
0.272,0.212,-17.638,0.0341,0.983,0.886,0.135,0.0497,77.176,118640
0.603,0.879,-4.098,0.124,0.0184,0.0,0.156,0.318,110.125,228253
0.221,0.324,-9.524,0.0319,0.847,0.0279,0.362,0.0368,84.205,409685
0.88,0.994,-2.913,0.255,0.00498,0.0275,0.0557,0.569,154.041,174603
0.688,0.403,-8.484,0.0473,0.00894,0.763,0.107,0.162,101.397,201433
0.562,0.783,-4.727,0.0428,0.135,1.44e-05,0.282,0.391,132.06,181787
0.793,0.5,-13.108,0.0319,0.028,1.96e-05,0.186,0.833,123.017,243160
0.437,0.782,-2.797,0.0324,0.171,0.0,0.278,0.368,110.009,219694
0.627,0.928,-3.699,0.17,0.13,0.0,0.881,0.648,140.067,166280
0.751,0.959,-1.725,0.0848,0.00121,0.286,0.0793,0.179,127.988,228760
0.543,0.928,-5.095,0.0462,0.00477,0.000279,0.26,0.395,169.992,312444
0.326,0.995,-4.38,0.147,9.41e-05,0.386,0.145,0.092,105.459,291773
0.703,0.719,-3.591,0.0829,0.105,0.0,0.137,0.835,121.001,200520
0.817,0.668,-4.662,0.0457,0.0863,3.12e-06,0.106,0.812,135.979,194247
0.548,0.00157,-23.806,0.0745,0.992,0.967,0.125,0.14,79.866,135311
0.275,0.721,-6.222,0.0359,0.000702,0.821,0.0792,0.184,125.156,543453
0.647,0.874,-4.565,0.0575,0.00905,0.000276,0.373,0.444,113.973,234413
0.604,0.903,-4.231,0.0449,0.000176,0.53,0.0586,0.078,125.989,293333
0.654,0.492,-7.777,0.0337,0.0307,0.000694,0.144,0.185,94.992,269860
0.641,0.944,-3.265,0.0671,0.0182,0.000205,0.0998,0.949,97.902,216640
0.601,0.644,-6.327,0.0891,0.131,0.0,0.0741,0.334,99.855,205099
0.253,0.872,-3.553,0.363,0.00392,0.00755,0.357,0.385,203.824,190275
0.128,0.0215,-31.863,0.0443,0.993,0.635,0.0933,0.0322,77.152,187147
0.785,0.923,-5.671,0.173,0.0763,0.000642,0.143,0.459,105.009,218252
0.646,0.671,-8.683,0.0529,0.000862,0.588,0.188,0.175,119.884,224140
0.452,0.151,-22.641,0.0435,0.849,0.177,0.592,0.67,139.536,113333
0.62,0.916,-9.055,0.0368,0.043,0.455,0.0376,0.854,121.799,424693
0.812,0.783,-4.828,0.0486,0.0207,0.00169,0.0976,0.86,123.024,203187
0.726,0.823,-7.664,0.0396,0.00218,0.875,0.0613,0.551,130.004,256120
0.314,0.169,-19.412,0.0324,0.727,0.916,0.363,0.241,102.841,180173
0.61,0.918,-3.481,0.0631,0.0368,0.00467,0.288,0.401,136.977,223987
0.729,0.793,-4.752,0.0438,0.289,0.231,0.155,0.965,127.995,170625
0.643,0.623,-9.307,0.0444,0.076,0.901,0.391,0.147,109.924,197207
0.393,0.223,-19.751,0.0398,0.775,0.897,0.0529,0.427,115.717,121893
0.623,0.734,-5.95,0.107,0.0162,1.9e-06,0.145,0.372,107.853,244453
0.725,0.721,-10.521,0.0589,0.128,0.000224,0.0254,0.944,112.292,328307
0.238,0.0536,-28.218,0.0515,0.974,0.948,0.106,0.116,68.031,142467
0.566,0.978,-6.415,0.0819,0.129,0.0732,0.311,0.211,144.977,300533
0.527,0.00512,-33.42,0.0561,0.994,0.886,0.0817,0.19,133.701,183253
0.364,0.983,-4.079,0.423,0.127,0.00324,0.24,0.0928,122.965,201284
0.633,0.942,-12.969,0.0454,0.00441,0.778,0.124,0.207,144.996,241293
0.493,0.799,-5.654,0.284,0.289,0.0,0.326,0.78,123.246,90018
0.0607,0.267,-17.58,0.0425,0.979,0.407,0.119,0.104,62.444,461227
0.491,0.853,-6.182,0.0399,0.038,0.212,0.105,0.143,168.007,209412
0.169,0.0314,-21.242,0.0402,0.927,0.929,0.0667,0.0364,113.74,275293
0.544,0.608,-8.073,0.0287,0.0313,0.742,0.0925,0.088,145.049,233379
0.428,0.656,-3.712,0.075,0.0751,0.181,0.15,0.355,79.648,218933
0.7,0.546,-7.705,0.109,0.0131,0.0305,0.172,0.302,80.004,416000
0.776,0.838,-7.041,0.287,0.0262,0.239,0.69,0.529,150.017,166404
0.765,0.327,-8.029,0.277,0.571,0.0479,0.0787,0.292,74.931,129600
0.472,0.604,-4.437,0.134,0.0315,0.0292,0.101,0.212,128.375,268000
0.645,0.58,-4.508,0.0563,0.0323,0.24,0.114,0.348,74.976,147446
0.839,0.619,-5.561,0.239,0.000951,0.000134,0.0649,0.337,140.036,250286
0.351,0.988,-1.673,0.124,0.0123,0.112,0.535,0.12,154.999,161032
0.686,0.888,-3.348,0.0857,0.00134,0.000689,0.0736,0.108,142.015,243380
0.47,0.849,-3.554,0.0657,0.0621,0.0,0.114,0.25,139.943,231441
0.674,0.867,-3.376,0.0448,0.0298,1.06e-06,0.106,0.606,121.982,163279
0.835,0.608,-7.485,0.251,0.00229,0.779,0.0831,0.567,149.913,163057
0.674,0.502,-7.61,0.0458,0.126,0.0,0.113,0.165,145.982,198303
0.62,0.864,-4.334,0.114,0.0323,0.0,0.117,0.395,98.059,228980
0.43,0.831,-5.247,0.0759,0.0518,8.53e-06,0.773,0.144,115.216,148114
0.324,0.526,-8.543,0.099,0.327,0.00206,0.344,0.039,81.027,214204
0.631,0.953,-3.739,0.0343,0.0241,0.0155,0.108,0.422,141.99,273803
0.568,0.919,-2.206,0.0755,0.0711,0.0,0.443,0.14,129.802,133274
0.555,0.716,-7.377,0.0594,0.0452,0.00273,0.427,0.287,150.109,217600
0.683,0.887,-4.944,0.0497,0.0125,0.446,0.318,0.551,132.007,267947
0.691,0.856,-5.614,0.0407,0.0614,0.119,0.034,0.414,136.98,213340
0.416,0.786,-1.113,0.0463,0.311,0.0,0.117,0.346,80.192,186375
0.418,0.801,-4.304,0.179,0.419,0.000398,0.453,0.269,58.639,152471
0.55,0.858,-2.58,0.0357,0.041,0.199,0.0562,0.577,145.169,271749
0.514,0.924,-5.417,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211
0.707,0.618,-8.367,0.0326,0.66,0.000155,0.107,0.657,100.005,129600
0.565,0.59,-6.974,0.0379,0.126,0.783,0.0583,0.29,80.424,193865
0.601,0.591,-7.407,0.0337,0.0188,0.0766,0.126,0.37,150.044,182400
0.536,0.879,-3.019,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000
0.767,0.652,-5.581,0.0456,0.0358,0.194,0.196,0.224,139.946,166821
0.747,0.491,-6.043,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,266483
0.373,0.833,-7.255,0.426,0.0396,7.35e-06,0.0541,0.36,80.436,166121
0.707,0.618,-8.367,0.0326,0.66,0.000155,0.107,0.657,100.005,129600
0.574,0.576,-8.267,0.0446,0.0579,0.00147,0.208,0.287,145.094,254897
0.328,0.515,-7.136,0.0448,0.0587,7.7e-05,0.105,0.13,73.07,262400
0.63,0.706,-5.989,0.0289,0.0991,0.0,0.119,0.215,114.028,208421
0.533,0.794,-3.544,0.0413,0.039,0.028,0.266,0.125,72.782,178763
0.469,0.722,-6.208,0.036,0.0466,6.47e-05,0.0999,0.101,134.946,232899
0.602,0.857,-4.597,0.0424,0.00115,7.96e-06,0.0575,0.12,140.191,123525
0.547,0.85,-4.535,0.145,0.015,0.875,0.137,0.0681,171.94,245580
0.405,0.971,-2.827,0.0955,0.000219,0.783,0.126,0.151,159.928,210000
0.569,0.904,-2.781,0.0365,0.0201,0.0,0.303,0.354,92.004,158478
0.664,0.794,-5.787,0.06,0.00207,0.819,0.114,0.104,130.036,208616
0.357,0.607,-6.227,0.0336,0.000914,0.0849,0.582,0.0376,144.997,221461
0.547,0.823,-4.83,0.0351,0.0517,0.000367,0.135,0.125,95.008,242526
0.458,0.969,-4.006,0.0733,0.0402,0.958,0.341,0.0913,149.961,225600
0.764,0.699,-6.425,0.113,0.526,0.000625,0.0935,0.457,125.055,153600
0.478,0.962,-3.116,0.0965,0.0073,0.592,0.543,0.159,140.067,265352
0.559,0.7,-4.242,0.0338,0.0489,8.4e-05,0.25,0.49,125.024,182850
0.534,0.794,-3.872,0.0437,0.09,0.0,0.323,0.235,95.935,248828
0.252,0.171,-11.278,0.037,0.51,0.104,0.0994,0.0628,135.485,254144
0.479,0.696,-4.982,0.0378,0.241,4.12e-05,0.135,0.183,145.087,238345
0.528,0.834,-3.047,0.197,0.00123,0.172,0.746,0.343,180.058,210528
0.485,0.936,-4.803,0.327,0.0679,0.00432,0.37,0.264,144.048,175291
0.244,0.7,-7.387,0.0372,0.0379,4.42e-06,0.291,0.209,81.587,169600
0.402,0.809,-4.95,0.251,0.152,0.0,0.134,0.386,112.667,195200
0.476,0.792,-3.322,0.0764,0.155,0.000767,0.192,0.156,145.009,211862
0.653,0.928,-4.315,0.166,0.00514,0.117,0.345,0.677,130.045,140308
0.463,0.773,-5.01,0.091,0.0322,0.0,0.1,0.203,150.064,256000
0.545,0.704,-7.003,0.157,0.00318,0.214,0.103,0.394,183.999,221830
0.565,0.59,-6.974,0.0379,0.126,0.783,0.0583,0.29,80.424,193865
0.628,0.697,-9.576,0.0751,0.615,0.00133,0.1,0.39,124.038,232258
0.501,0.938,-2.26,0.0568,0.357,0.569,0.0996,0.241,139.997,272958
0.572,0.627,-4.419,0.0324,0.375,0.00793,0.114,0.139,140.024,233143
0.699,0.602,-5.835,0.0349,0.211,1.96e-06,0.971,0.158,115.028,210783
0.517,0.889,-4.415,0.0456,0.0224,0.278,0.685,0.0359,142.05,309296
0.642,0.974,-4.827,0.0684,0.0103,0.514,0.0955,0.483,149.966,192000
0.63,0.851,-5.414,0.0421,0.2,0.622,0.789,0.365,137.951,267164
0.554,0.987,-3.337,0.334,0.0119,0.284,0.143,0.0783,149.735,153600
0.416,0.936,-0.751,0.0386,0.0667,0.000155,0.0822,0.0989,149.999,249612
0.53,0.933,-3.795,0.241,0.0163,0.264,0.1,0.444,150.071,172800
0.708,0.666,-6.179,0.0417,0.0737,0.0171,0.184,0.409,122.019,200656
0.723,0.86,-5.033,0.0629,0.0364,0.22,0.0871,0.493,126.04,169524
0.533,0.83,-4.38,0.272,0.0534,3.03e-06,0.65,0.443,140.079,216857
0.484,0.683,-5.707,0.036,0.043,0.000242,0.109,0.0846,159.961,217500
0.687,0.885,-6.728,0.232,0.253,0.0,0.0654,0.479,120.076,170755
0.42,0.905,-2.135,0.0593,0.0728,0.739,0.12,0.0334,100.028,376800
0.271,0.838,-5.674,0.0939,0.00274,0.00979,0.32,0.406,149.652,141600
0.607,0.741,-5.947,0.0348,0.0662,0.0782,0.11,0.283,79.024,185316
0.522,0.996,-1.545,0.0598,0.0195,0.872,0.552,0.546,74.998,140800
0.493,0.692,-10.979,0.151,0.161,0.859,0.0727,0.111,86.983,184828
0.479,0.659,-7.632,0.0351,0.264,0.0333,0.13,0.178,154.034,274286
0.345,0.697,-5.917,0.0452,0.151,0.0,0.138,0.224,149.995,261200
0.473,0.913,-2.402,0.0395,0.454,0.00072,0.127,0.29,130.006,236326
0.542,0.854,-3.329,0.0788,0.533,0.0445,0.182,0.317,117.983,171179
0.507,0.664,-7.875,0.0524,0.15,0.0499,0.0986,0.0656,166.946,152335
0.342,0.768,-4.032,0.0588,0.0867,0.0566,0.255,0.196,119.705,250638
0.463,0.989,-3.248,0.0517,0.00333,0.798,0.1,0.481,139.979,198857
0.671,0.804,-5.143,0.0607,0.29,0.000744,0.0873,0.509,149.634,146400
0.59,0.895,-3.629,0.0537,0.0283,0.00186,0.205,0.038,120.019,188006
0.403,0.682,-6.276,0.0379,0.0613,7.88e-06,0.303,0.22,75.083,186374
0.594,0.924,-3.751,0.0442,0.162,0.921,0.0865,0.33,160.002,198000
0.654,0.966,-2.065,0.052,0.272,0.43,0.371,0.177,139.969,241714
0.689,0.351,-8.691,0.0632,0.32,0.864,0.348,0.162,75.006,166400
0.407,0.907,-2.293,0.058,0.241,0.0419,0.128,0.137,137.96,222622
0.49,0.951,-1.996,0.0582,0.214,0.149,0.251,0.307,143.966,220013
0.515,0.967,-0.398,0.107,0.24,0.0312,0.323,0.375,139.986,233156
