danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.841,0.433,-7.699,0.175,0.0344,2.13e-06,0.121,0.332,115.868,7z3rc7SCgjbAztt1cbXkVj,182069
0.586,0.684,-9.797,0.0453,0.133,0.0,0.122,0.141,139.911,6vLJQ4yHgs1GpDLRG3h2bm,150884
0.78,0.438,-9.598,0.215,0.198,0.0,0.112,0.242,80.977,4eBlELpnfUpZx3SEgzCRzP,246818
0.8,0.541,-5.05,0.0375,0.0252,0.0,0.146,0.194,135.99,25r6MZ4Gtd76l43qnZI1DG,183514
0.676,0.742,-5.982,0.138,0.0785,2.41e-05,0.147,0.398,147.07,6QTTPp4rzMqcbWWzgrGf9c,243189
0.739,0.74,-5.86,0.333,0.0045,0.0,0.161,0.488,75.575,4yNoUQkYf1QF8iYlEzNynH,279853
0.798,0.492,-9.904,0.253,0.0707,0.0,0.124,0.32,91.991,3kCLRQ1HwXVj0sZA0G7MnG,127826
0.639,0.834,-4.955,0.318,0.426,0.0,0.114,0.751,95.09,68B0wu3z0t7N8p9lpko4Ak,146926
0.593,0.598,-7.401,0.0387,0.0287,0.0,0.258,0.156,120.003,3O3l8KBsc0jidboySKieK7,215828
0.737,0.668,-6.315,0.0996,0.018,6.3e-06,0.0989,0.617,154.961,6xLaQvMFknex88LVALSgYP,136304
0.772,0.563,-8.188,0.452,0.0107,0.0,0.304,0.521,160.064,4c7LkE1lSNj3RR4cZo0jEi,133631
0.718,0.808,-3.225,0.149,0.00404,0.00336,0.647,0.273,190.952,26vz4FXMIgRyGj2hxmzttd,195447
0.808,0.768,-4.813,0.0499,0.000605,0.0,0.372,0.554,124.011,2xo2fUrwrdOruV2zdNtWoP,150653
0.921,0.367,-8.25,0.187,0.0815,0.0,0.0824,0.307,134.115,21hKipgjcM6JL2mmoUKrQi,160587
0.751,0.559,-7.147,0.314,0.0281,0.0,0.0969,0.651,155.947,06cK6iwM27beDMNd9wNc7e,110769
0.872,0.77,-6.722,0.538,0.0591,0.0,0.0663,0.817,147.061,6T5i0o62ZyfHRRHHihYJ1n,113600
0.655,0.595,-8.681,0.0453,0.291,0.0,0.149,0.494,160.105,2dCEs0SgK8iCCxydl2s9Nf,134109
0.681,0.63,-5.585,0.0385,0.00383,0.0,0.139,0.183,151.951,3T9BKc4kB7ukeNQrCqv6ZV,161053
0.604,0.661,-3.975,0.123,0.0361,0.0,0.193,0.319,90.674,7Dgsu3oVz6isGpjD9ewyqr,174048
0.403,0.405,-7.718,0.0431,0.602,0.0,0.239,0.0524,100.626,0jNFDcGAXPs5ahngmD5R6n,156248
0.899,0.695,-4.749,0.346,0.113,0.0,0.112,0.394,139.027,3sjtQ07ptlPzw2N4YmGW3S,177554
0.647,0.823,-4.074,0.0478,0.0387,0.0,0.74,0.309,150.995,4s7TIubkdsgdtDEDFEAYVL,174805
0.667,0.582,-5.791,0.267,0.00466,0.0,0.124,0.141,121.972,0UTyLmkQgPOEIz95OVAJTR,316733
0.835,0.517,-6.742,0.157,0.125,0.0,0.174,0.544,140.009,51m0quCwhyDTKflI5sH0uc,192000
0.767,0.438,-8.726,0.29,0.181,0.0,0.142,0.381,86.975,37Nqx7iavZpotJSDXZWbJ3,221980
0.686,0.69,-6.13,0.24,0.122,0.0,0.137,0.528,178.157,4wuMS7NGVbU7hdu94K5icd,151586
0.458,0.571,-6.739,0.0949,0.535,0.000305,0.0846,0.586,110.013,6d8HN8MqqbqrEUI2bvx0aG,297000
0.711,0.611,-5.453,0.329,0.00575,0.0,0.231,0.144,134.14,7Bpx2vsWfQFBACRz4h3IqH,252070
0.681,0.687,-7.612,0.332,0.0555,0.0,0.062,0.588,108.641,21AJQhGZpujjZQXByZAXpr,190345
0.801,0.688,-4.594,0.396,0.144,0.0,0.107,0.5,162.928,1MIGkQxcdAt2lDx6ySpsc5,157675
0.662,0.686,-8.302,0.332,0.251,5.59e-06,0.349,0.678,143.971,2UwALqx6yOsXTFt7zRxnts,215000
0.832,0.496,-6.743,0.26,0.0686,0.0,0.111,0.398,81.982,3rUHJtdAAjdJEKILzQZ7aQ,178537
0.563,0.672,-7.226,0.0765,0.359,0.0,0.0972,0.284,99.772,58T4yPLn4NjBYXfRxeweyM,156000
0.643,0.403,-11.254,0.41,0.343,0.0,0.138,0.111,98.54,1fxYz1s15pyZLsJT0Hdh1m,174682
0.545,0.82,-4.489,0.275,0.0951,0.0,0.29,0.357,141.908,25GyyK9CyZRiDCsPY51fIT,150476
0.793,0.717,-6.908,0.341,0.0995,0.0,0.136,0.678,145.134,6qHhHEBX3W1ahFasgShdih,158772
0.646,0.61,-5.952,0.0582,0.296,0.0,0.153,0.363,77.479,3mMeK8dSmhSPqmWFHIW0HC,127742
0.824,0.595,-8.65,0.0721,0.214,0.000255,0.135,0.634,115.0,3yFu7OqWXfphtbwgD5bWSX,159652
0.804,0.694,-5.455,0.175,0.00691,0.0,0.136,0.694,85.497,5sLibBUm0ES1LOuy5fEbHj,165871
0.945,0.616,-6.152,0.394,0.201,0.0,0.0865,0.603,118.979,6eVtR9WrqoXQ778hbk9OF3,177500
0.772,0.683,-7.82,0.203,0.204,0.0,0.198,0.635,138.962,0BsCzEnuciUym6quccIQD4,131223
0.561,0.44,-8.214,0.457,0.194,0.0,0.0972,0.26,170.006,2oX9VjMLgO8hYMZ3Mh4J8o,192000
0.87,0.835,-5.875,0.311,0.0353,0.0,0.142,0.901,140.051,0RkCnqwF8Tfl2QGPZwopyk,118249
0.712,0.692,-5.134,0.214,0.0125,0.0,0.0665,0.36,158.007,0J6Ld8zXAusuiqfHi4fKkd,129873
0.756,0.497,-10.462,0.103,0.0141,8.21e-06,0.306,0.584,92.912,4qKPRlD5eBRSo8snW2H2tB,172632
0.682,0.634,-7.663,0.078,0.0303,0.0,0.112,0.233,90.952,3DfTYnXEX4oBLLpMdjvtfZ,116044
0.725,0.692,-5.582,0.147,0.539,0.0,0.104,0.629,130.529,3HCsAQxYxFFai3GMvpGEwx,176670
0.834,0.591,-7.466,0.273,0.0336,0.0,0.11,0.215,99.991,1yIJZPDmD1HwxR6SJYYQWA,154880
0.633,0.478,-8.039,0.044,0.0558,0.0,0.202,0.441,169.961,0wTTf3msjDJ8NcZGTmQJQV,158168
0.904,0.558,-5.988,0.339,0.011,0.0,0.139,0.566,100.949,4a5J9U353e52exFOFPcMaZ,231683
0.827,0.564,-7.967,0.0838,0.095,0.0,0.357,0.781,125.081,0tgAhrvNPhSyMZR0wWbv6Z,184368
0.671,0.46,-8.643,0.215,0.12,0.0,0.106,0.298,83.877,0AzqJBVMdHP9ijAadQ0T18,253913
0.938,0.572,-4.682,0.179,0.00668,0.0,0.0932,0.191,105.98,7fdTVjOFYWyfUXXTpIL917,172181
0.894,0.487,-7.049,0.34,0.28,1.13e-06,0.32,0.327,101.93,77zVEDRU3U5RtgtukAxIPQ,142728
0.721,0.814,-8.419,0.241,0.328,5.63e-06,0.282,0.417,96.009,3rG6VPI8QPN64ER0QOUqUL,165000
0.842,0.574,-8.877,0.302,0.274,0.0,0.073,0.35,97.925,6VB1KfpJzVAnFvyeiCPC4f,156816
0.93,0.682,-7.303,0.358,0.00985,0.0,0.252,0.412,95.983,3f9wbU2d3wjWuikyhZGFIp,130056
0.463,0.795,-6.51,0.43,0.275,0.0,0.426,0.724,126.006,3F90JbxXm1yA7CB557b6w2,250428
0.749,0.548,-6.223,0.352,0.194,0.0,0.16,0.581,153.855,1KaRuTOGchQyTnrY3vWzfR,180240
0.867,0.579,-7.382,0.325,0.107,0.0,0.167,0.289,104.956,7HB2G1F0BE3COMAuThZLmc,144626
0.78,0.825,-4.816,0.277,0.00287,0.0,0.12,0.722,95.488,7DWrnxiwVJ87Kdhzg9IxOx,150888
0.801,0.752,-5.492,0.261,0.0264,0.0,0.125,0.42,82.536,4EwwOC5ajOeyCVdPrScy5t,177031
0.918,0.519,-9.101,0.355,0.0111,1.23e-05,0.0806,0.278,97.993,7wcmdOAtyLQxIs2d6h08YC,146939
0.688,0.478,-7.04,0.202,0.384,0.0,0.0975,0.444,99.998,557DLyFeg06jCV2cpT005C,213289
0.949,0.678,-4.193,0.0911,0.0119,0.0,0.236,0.653,99.038,5MqvzE1pneAGrzscbXOv9u,216100
0.748,0.561,-7.095,0.0931,0.327,0.0,0.16,0.111,60.034,7wyz8PA0B7oBWvR2P5qTWt,108500
0.432,0.706,-6.62,0.403,0.0885,0.0,0.301,0.396,200.107,0JOFB6I6pIOXgieSBVFCNf,182400
0.586,0.689,-6.04,0.425,0.0434,0.0,0.184,0.456,158.457,6mM8gri8d2abYYomjOV4ut,110707
0.57,0.72,-7.26,0.338,0.0474,0.0,0.0926,0.408,106.733,5FFkchmfCqUaCdEAtaKhb8,197200
0.841,0.801,-6.883,0.168,0.00821,0.0,0.129,0.621,145.042,4azcJZucw55aWmad1redPa,151191
0.917,0.489,-6.723,0.412,0.121,0.0,0.117,0.31,105.944,5WD5g7tYyq19mRgyFRtSUv,165538
0.781,0.679,-8.19,0.292,0.526,0.0,0.0843,0.642,90.031,1Pr1PSWRXycRomdCGCvUU3,149333
0.72,0.823,-6.209,0.0565,0.294,0.00531,0.1,0.648,88.014,06kBwptOYkGn1xL5XvtsRT,231818
0.794,0.627,-5.7,0.259,0.118,2.15e-06,0.0872,0.457,82.928,0rM1ApMWW6RRk7Hbme8omR,178068
0.438,0.844,-5.795,0.218,0.00721,0.0,0.111,0.359,83.763,6t1LxXjWG4zwhTDGRjGrgx,191072
0.761,0.317,-13.87,0.0946,0.0696,0.0,0.367,0.302,96.003,42Lyyxhphm43ApJu2osGNz,169898
0.807,0.624,-7.226,0.28,0.215,0.0,0.0605,0.756,95.046,60isa06LcZlUAaPsWKhuov,188733
0.877,0.727,-7.078,0.184,0.0999,1.81e-06,0.348,0.639,96.02,2eWAqyAJWW0gQ5EoXQofLx,149289
0.553,0.431,-6.891,0.0976,0.00781,0.0,0.162,0.105,100.554,7bNb257ZjR97xrZ5O3dhpx,146144
0.825,0.438,-9.795,0.232,0.00644,0.0,0.091,0.223,86.501,5wWbAr0jLpAYgV4wB6llRl,172023
0.785,0.451,-8.082,0.104,0.0503,0.0,0.094,0.216,99.99,7IPmY6ICbq3fgESalaC3An,192504
0.62,0.796,-6.221,0.36,0.0217,0.0,0.144,0.534,180.12,4Novzr5bJlwASkEvXa3F3T,269476
0.66,0.7,-5.456,0.348,0.29,0.0,0.154,0.62,78.271,76Tf4CYX4mElzS20GySgXO,147692
0.876,0.56,-8.547,0.255,0.0861,0.0,0.0795,0.511,105.984,2HKWpjTRvaOa7AMzuYZZHo,120033
0.728,0.58,-6.309,0.181,0.133,0.0,0.278,0.119,96.938,4QAGZ4ikVFkvEGIXzNFEae,158363
0.664,0.538,-5.237,0.336,0.331,0.0,0.155,0.408,199.964,4iiwARZ0XDDG70UvL0skme,134400
0.77,0.678,-4.644,0.178,0.0278,3.43e-05,0.147,0.215,98.96,3OV02vqUlHie0Ja5kep6Sz,169696
0.911,0.663,-6.872,0.278,0.0459,0.0,0.113,0.437,101.913,3byMEMdaRI4WcFcDDHG7e7,152941
0.652,0.663,-6.455,0.337,0.00262,2.55e-05,0.118,0.379,145.068,3ILtDXaZM2TjJuhAOzgk2u,238053
0.923,0.68,-6.216,0.298,0.0305,0.0,0.116,0.744,95.073,4s6TzExJfy6OdM2WyZyaps,154176
0.79,0.543,-11.778,0.362,0.621,0.0,0.0989,0.458,94.009,5LIIVNlJGqtFrfe9pl3Gw2,145058
0.702,0.531,-10.216,0.271,0.293,0.0,0.185,0.52,103.975,7y4lH2lX55Drq1FkQzl8p8,166224
0.566,0.661,-7.155,0.476,0.176,0.0,0.094,0.396,97.564,0fGtT5bFSjtUzbSFPUQczD,203946
0.616,0.631,-5.603,0.418,0.394,0.0,0.345,0.621,199.999,6JKittheH60MeRx5B8u51b,134478
0.568,0.74,-5.792,0.243,0.00328,0.0,0.175,0.403,99.002,05qqgspXrDuKexaw0iO0kI,165781
0.553,0.759,-5.416,0.313,0.18,0.0,0.237,0.435,92.506,41OQzTfVOGpI5F1LZFxS4s,177343
0.476,0.598,-5.436,0.0865,0.364,0.0,0.254,0.387,91.774,5LMk48NX7yjNfN30PP4OQ6,239073
0.901,0.697,-3.439,0.28,0.145,0.0,0.287,0.67,93.941,7KwZNVEaqikRSBSpyhXK2j,229827
0.589,0.655,-8.138,0.0488,0.057,0.000353,0.372,0.675,105.272,4v5kAh2wWyCSuKuhMJK8u6,220640
0.697,0.691,-4.757,0.146,0.214,0.0,0.185,0.305,137.853,1PSBzsahR2AKwLJgx8ehBj,239293
0.713,0.471,-7.392,0.483,0.421,0.0,0.0308,0.779,199.764,6Wt5QBzHp9vdSLAFlvdnDQ,285587
0.361,0.831,-1.944,0.198,0.147,0.0,0.244,0.24,168.617,568BqBOqxp0xyv93dmjv3Q,238773
0.821,0.703,-8.464,0.24,0.192,0.0,0.0816,0.536,105.154,7hfRrdFJgFKK3cJ4rmkecE,203627
0.767,0.551,-7.328,0.0616,0.00364,0.0,0.0451,0.796,100.904,7MQywXGHEev7JmwwIzMcao,275707
0.888,0.577,-7.702,0.0612,0.0986,0.0,0.131,0.609,84.003,05Sgj1Hx03ZXc57gsV1kfX,241840
0.889,0.818,-4.639,0.253,0.47,0.0,0.179,0.782,96.063,5ByAIlEEnxYdvpnezg7HTX,302760
0.744,0.574,-9.445,0.0655,0.165,1.24e-05,0.295,0.805,86.278,0coGyBNQcxxqkOOT2UhT4v,281880
0.833,0.619,-5.595,0.0538,0.111,2.13e-05,0.159,0.901,109.92,1yy2DlSDtEt90d54rPDPXz,306560
0.875,0.732,-5.135,0.0635,0.0198,0.0,0.11,0.159,87.142,323Tzd2yjV4pifrVAajafb,200933
0.736,0.705,-6.231,0.24,0.0579,0.0,0.321,0.557,86.404,71u5SjnkSQgzIt1UzHchbi,238840
0.827,0.635,-6.77,0.251,0.278,0.000119,0.109,0.766,88.87,1bb6bROP3OXMHcPw84MtmN,275640
0.765,0.671,-5.249,0.278,0.344,0.0,0.0506,0.798,84.5,63BcfK6YAzJYeISaTPr6IO,249867
0.838,0.72,-6.593,0.384,0.0312,1.11e-05,0.422,0.845,93.76,6hxn98poTu1O4YZfafvC18,242947
0.669,0.829,-3.801,0.49,0.179,0.0,0.241,0.61,118.934,2eOuL8KesslTLQERQPu11D,253067
0.736,0.666,-4.929,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,3lqT89gv8p3PYwXtr3ODjv,226760
0.774,0.653,-5.158,0.05,0.0912,0.0,0.151,0.818,120.01,4yHFxB8kzzeuNvoouR8N0N,244267
0.778,0.644,-7.6,0.0532,0.145,0.0,0.112,0.846,96.025,7jg3Irt0hqnss3HvaPP2D2,260427
0.763,0.541,-8.843,0.329,0.466,0.0,0.0693,0.885,90.032,3X414ZlCf5U7pcpIaIcUkT,217467
0.788,0.594,-4.864,0.336,0.0249,1.65e-05,0.0534,0.691,83.84,2MNQMtZbOb7rBWli3TSok0,228907
0.711,0.871,-4.32,0.294,0.398,1.69e-06,0.171,0.912,91.153,3PA9dH8cT0wR5UW4XkC44Y,274440
0.702,0.458,-8.195,0.0348,0.247,1.64e-06,0.126,0.679,89.266,0KhXVmAN4sqeEgsqRd39f2,269173
0.706,0.747,-3.901,0.286,0.00533,0.0,0.204,0.505,95.547,3MbBa8FMMgp9D39s7Cozl9,270493
0.928,0.771,-5.935,0.251,0.102,1.07e-05,0.338,0.679,93.987,1EM23A621Z0QyTlWKu7T1l,231160
0.874,0.716,-5.859,0.252,0.0621,1.39e-05,0.253,0.674,95.587,0JRB0l3igltUQX1OmKyORy,256867
0.834,0.526,-8.632,0.364,0.21,1.42e-06,0.122,0.667,88.275,4g8bzB3OIMBjZmaW3uAbDi,308707
0.527,0.762,-3.841,0.21,0.194,0.0,0.0919,0.915,98.575,6s09jyQkHZGzSRijujU3UF,275360
0.855,0.874,-4.018,0.21,0.0363,0.0216,0.0869,0.861,89.449,0UmIdWRGDL5gkXnqG9ZozM,257467
0.743,0.516,-8.27,0.397,0.028,1.89e-05,0.273,0.614,188.247,2dieHErJLwG7fOzD8WAtFO,255160
0.843,0.433,-8.139,0.0676,0.0114,8.19e-06,0.123,0.161,106.028,3HW030T8eqPs8wpsgZqCGM,310480
0.479,0.859,-5.28,0.368,0.0285,0.0,0.152,0.261,118.253,1zBBo7indT2foQGQUoloWj,185733
0.716,0.577,-6.835,0.437,0.00668,0.0,0.314,0.572,148.023,0jNzCrRm43esPwJ5eA1bSM,300067
0.712,0.773,-4.595,0.271,0.0243,0.0,0.13,0.699,100.409,4Bh83s84d9YUiuLzeuF24N,234253
0.74,0.895,-6.36,0.189,0.459,6.59e-06,0.0433,0.958,196.082,6E68HHJ3fbo5vub3NMsBRz,259347
0.771,0.895,-4.805,0.253,0.0499,0.0,0.571,0.771,96.576,0wpYoahTjbbM3gFwQWRBfL,181920
0.782,0.515,-8.215,0.3,0.185,1.34e-05,0.0577,0.791,182.19,2IOQOWr4P14saZqZlM7k84,260467
0.778,0.688,-7.142,0.126,0.511,0.0,0.14,0.864,99.988,7alcrjZSE1TGO6qtb0pQRU,203867
0.922,0.485,-7.259,0.096,0.0758,3.39e-05,0.601,0.395,120.156,5Yfq9uugLFchtFymQQWxgt,226288
0.427,0.682,-2.268,0.037,0.0288,0.0,0.175,0.455,189.948,3OvMaOliEB2Q79RC6MDpYl,244920
0.654,0.817,-5.898,0.153,0.124,1.18e-05,0.156,0.649,90.063,4uI5xNUdEupLKskfQnfx3o,257333
0.755,0.728,-6.676,0.0786,0.0914,0.0,0.0937,0.537,108.816,6Qqp1NCiy8Ps6EtOL1yjeb,282373
0.528,0.888,-5.387,0.312,0.105,3.71e-06,0.368,0.698,99.051,5pkODNs3tEe8DMqjorjR8c,389867
0.736,0.721,-6.188,0.0396,0.0143,0.0,0.0451,0.72,96.365,6Ph7bndA7A5ExoHIZPX4TJ,243783
0.895,0.827,-4.465,0.0598,0.343,0.000951,0.0435,0.899,101.2,0EEYgsFx2xUQcFcQrwwEV3,265560
0.709,0.782,-3.438,0.227,0.262,1.64e-05,0.0721,0.644,94.168,3R1x8FXJPCRmc6KSkXwyeF,224920
0.806,0.445,-4.566,0.03,0.352,0.0,0.0912,0.753,99.999,4eOiC6tpHVZRrYlA81Ctdx,192307
0.84,0.699,-3.474,0.226,0.049,4.38e-06,0.105,0.716,89.724,4ycOYU44GKC0ERhCOV7FN6,280253
0.62,0.429,-10.939,0.0472,0.318,0.0,0.0619,0.711,70.352,6p8RmxHGU1WLIlfHnu1OWA,266240
0.807,0.713,-5.218,0.134,0.391,0.0,0.0814,0.734,106.324,6oMF8ekHAMOlHgOgkIEXKn,260267
0.749,0.81,-6.46,0.189,0.00736,0.0,0.203,0.729,104.224,4bVLT1swJoPr1WyV8Jo23t,212147
0.839,0.802,-7.009,0.273,0.0385,0.0,0.0359,0.785,100.024,55MZjFx7xbkMrPAvU79eNL,196693
0.537,0.883,-4.466,0.221,0.000719,0.0,0.37,0.636,150.098,3cttR5mtQZ5xRFxpE1pohl,279773
0.815,0.529,-10.117,0.28,0.0191,0.0,0.406,0.73,99.439,5AcVo95evIYFKFvzmoF4EE,325933
0.518,0.692,-7.115,0.119,0.0333,0.000334,0.23,0.374,95.437,43qgiVrRWrxv0jhYRsJtm3,324552
0.82,0.473,-8.158,0.456,0.165,0.0,0.0972,0.343,119.957,6g9w2kMmb0SpHY4ADT4z6k,185024
0.85,0.664,-8.119,0.261,0.322,0.0,0.0475,0.743,144.108,6R6ZS5HYH4RdXkjEwEJO5R,160000
0.728,0.627,-6.516,0.242,0.38,2.4e-06,0.11,0.402,144.248,5pMU9yhc7dBDiRZ1DwY9vk,226667
0.724,0.815,-5.509,0.33,0.134,0.0,0.181,0.685,130.04,220n79cLlh2NwvlIEEKpKt,171000
0.687,0.519,-9.376,0.353,0.393,0.0,0.107,0.604,101.648,58VQMrt5md1pozhyeM3MeG,197647
0.783,0.627,-8.189,0.27,0.365,2.76e-05,0.107,0.376,99.986,6MmnTuOVSGCcW0qX20nvIv,255600
0.474,0.7,-3.643,0.312,0.159,0.0,0.659,0.889,83.942,6UaX2QFl9ePHMcRWkGY0Ab,148235
0.883,0.658,-6.162,0.31,0.371,0.0,0.134,0.658,143.028,0h67w8nvVRIq5jOm4YO2Da,152323
0.807,0.376,-7.768,0.0638,0.379,0.00387,0.114,0.671,104.908,7cFPWLFiE60sdgzPsyydUJ,209291
0.671,0.817,-4.008,0.281,0.223,0.0,0.655,0.774,102.153,1wUpbNyIar4OFPM1Fg3R3j,158746
0.914,0.643,-3.862,0.134,0.0498,0.0,0.0618,0.764,105.033,1DA2ADZs6O28y2rmdmpekw,187907
0.802,0.469,-10.585,0.368,0.0644,0.0,0.117,0.926,144.994,0gsuGg31HJgIiVSlqBpX2S,114286
0.908,0.546,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,46s57QULU02Voy0Kup6UEb,170502
0.722,0.764,-6.267,0.373,0.0589,0.0,0.438,0.459,163.952,21b8gyn3RP0bHWtiylT4oj,192107
0.785,0.609,-8.623,0.186,0.031,5.47e-05,0.096,0.326,83.962,5B40Td13cDQ4adeAiLf8Z4,148855
0.769,0.615,-7.645,0.222,0.0685,0.0,0.104,0.665,146.051,1M3VBabFRFPZnO3FB0P4JA,147512
0.767,0.322,-11.893,0.107,0.646,9.29e-05,0.144,0.727,116.586,54PIzfYXuwLwRklIMNhQ1t,150901
0.617,0.705,-7.887,0.197,0.0469,0.0,0.175,0.421,89.862,1G8rJ6Udnxfa0KKFbzoJko,173333
0.725,0.677,-6.609,0.348,0.224,0.0,0.334,0.687,100.043,3y8xPhq9Ho1hCEMIE9DvZe,440983
0.767,0.763,-3.724,0.111,0.442,4.77e-06,0.109,0.675,99.049,3c1cNtcW4R8X54QOz86Lwi,214000
0.886,0.585,-8.479,0.106,0.108,0.000157,0.0796,0.296,95.065,5nWeo7ARPdLB2yJLEgH2D5,212846
0.662,0.903,-6.196,0.272,0.521,0.0,0.35,0.743,144.132,1YTKdKM3X8G1XjUStxchPP,160000
0.721,0.681,-6.721,0.199,0.466,0.0,0.104,0.766,99.725,1emHD7AyFLPpXzCJlJQra9,178025
0.694,0.566,-9.366,0.15,0.203,0.0,0.105,0.36,108.805,1WVS5kZMCHqwIoepXZtZtw,187317
0.736,0.722,-7.35,0.401,0.211,0.0,0.172,0.636,145.051,6emAmGeNo54tUIMaZqF7QK,188701
0.785,0.944,-4.577,0.358,0.244,0.0,0.664,0.765,143.815,73xqPVwc4XZcoAp93eDhkV,161667
0.737,0.56,-8.249,0.256,0.285,5.8e-06,0.135,0.597,140.244,3cMXsVEnap3hGs6PhOgn7F,168000
0.699,0.748,-7.699,0.347,0.106,0.0,0.357,0.578,144.123,2NJ9SrL3cdNveVVDeoKQWu,163962
0.399,0.208,-13.086,0.0441,0.893,0.00696,0.125,0.0899,125.723,0IkcOWI1DIFM2L6kIukxr4,220346
0.722,0.784,-5.118,0.264,0.345,2.03e-05,0.0763,0.631,139.712,6BERzZBkuvnjuf7dUYOL3R,154286
0.691,0.656,-5.673,0.0679,0.222,0.00111,0.153,0.393,89.467,6PQK1Y3Dl6dym9pj0y9Chy,159331
0.647,0.637,-6.338,0.38,0.74,0.0,0.152,0.823,74.24,2hZ17zF5a03Ly4by80wI2M,201555
0.91,0.68,-6.739,0.168,0.0864,1.1e-05,0.111,0.796,145.066,6JIJFyLJsMnt5zT9PkvXKX,185431
0.76,0.627,-6.81,0.333,0.091,0.0,0.102,0.371,143.982,78UihSJn90VSGBBES12kFL,207083
0.74,0.634,-8.939,0.212,0.134,1.99e-06,0.363,0.297,93.979,0FGrsEkYbMixF240cAUCFX,112931
0.589,0.627,-7.803,0.328,0.204,0.0,0.113,0.295,91.293,1nwNvEXXoKKmJCpQDtXdkC,160585
0.657,0.448,-9.596,0.0484,0.313,0.00054,0.505,0.292,79.995,70Cbu9RAMpdGhiQ9J0g1rQ,195187
0.758,0.813,-4.144,0.0427,0.296,0.0305,0.102,0.516,124.984,75DRmgr7StSIMJqIDN2jHH,172800
0.746,0.757,-5.313,0.268,0.189,0.0,0.47,0.961,141.98,6tgfPk01WoB2cK78rDEq2m,138591
0.723,0.366,-16.761,0.465,0.223,0.0,0.119,0.579,140.282,4IxX3PGMYUtJVf1065uba6,178320
0.752,0.768,-5.599,0.252,0.049,0.0,0.202,0.584,144.006,6uPzjHmUcrErMjg4McdTnh,180000
0.723,0.879,-3.983,0.0535,0.0256,0.0,0.308,0.779,130.035,6UoIrO15w3w62Jj8kGCnR7,186000
0.649,0.655,-5.534,0.0652,0.307,0.0,0.22,0.793,92.9,2WigMwGJysIh9fRnSJvpjn,147581
0.782,0.582,-6.887,0.119,0.0588,0.0,0.105,0.29,140.091,0MtO6lNufS0fiQPNFeUCuy,171429
0.824,0.75,-6.237,0.259,0.0049,2.2e-06,0.101,0.561,139.922,4LhtIcv5Yoldfyhs3v193Y,180000
0.768,0.565,-6.617,0.292,0.465,0.0,0.293,0.585,144.069,0PeQk3MMmnfBMmP1EvDOP4,175011
0.82,0.676,-6.819,0.342,0.0961,0.0,0.0893,0.831,142.051,52yt96B08SMAqrCSGNaxNZ,126761
0.804,0.733,-8.719,0.363,0.474,0.0,0.256,0.94,106.511,11PxzxEFvlNnTGBno92Spq,141296
0.777,0.574,-5.565,0.0386,0.0542,1.87e-05,0.155,0.0603,108.003,754hhnczVNu3ibRaoAcujX,215680
0.32,0.852,-6.192,0.45,0.0994,0.0,0.179,0.852,75.792,4PHAHCAJJx997egFWiqx0P,249675
0.725,0.665,-6.879,0.0604,0.00528,0.0,0.245,0.468,119.061,5Y7JSViHddInvnscslXiu3,167406
0.587,0.877,-4.616,0.054,0.00151,0.00133,0.111,0.649,140.567,67LTOfKMgsCZLvI2AiET1W,199667
0.763,0.759,-3.925,0.0906,0.218,4.24e-05,0.0724,0.964,146.006,0Dl965SLJGi9bB0SrvtPRx,133151
0.712,0.0994,-13.753,0.116,0.839,0.0,0.267,0.173,77.058,1bLqjhjblTmsVwCxd3Dldy,156210
0.571,0.724,-7.871,0.134,0.119,4.35e-06,0.423,0.528,76.014,4iMzpYxUO5RiZkGmNKRCMh,224630
0.773,0.623,-6.53,0.0983,0.24,3.56e-05,0.148,0.528,147.826,0vbmYCIWENdYyJ36Q4CdSz,208270
0.809,0.557,-9.645,0.247,0.175,4.41e-06,0.122,0.734,158.048,4Cy0RmJ3wVnlfdDlzqoZ1H,198293
0.511,0.401,-9.912,0.285,0.845,0.0,0.127,0.402,125.779,4bZZNn5H57KZ9elLJ2nSjy,102484
0.504,0.304,-11.349,0.198,0.321,0.0,0.123,0.0359,144.969,4RSeN68joqE9Iyui6MivjA,164429
0.612,0.463,-11.277,0.87,0.823,0.0,0.4,0.352,78.149,4Oe9P0gAUxaukaxt91eG50,253906
0.423,0.453,-8.775,0.108,0.552,0.0,0.177,0.616,145.287,45MtMGY9AwI1JxHfyChMNk,175067
0.855,0.666,-4.921,0.193,0.228,4.33e-05,0.0835,0.581,85.024,3w0Pr8rZSnYWiipV4hgfnh,197809
0.66,0.7,-5.456,0.348,0.29,0.0,0.154,0.62,78.271,0c7R5mJjy4n3ZsY6vZvKaB,147692
0.555,0.508,-8.953,0.0828,0.495,0.00683,0.0791,0.708,77.874,1wqxkLybczxUSmRyuAh8SO,202885
0.615,0.784,-5.446,0.139,0.00362,1.75e-05,0.133,0.405,115.205,0VgFUdSwF7cdQMixbHIXzD,183688
0.768,0.754,-6.713,0.141,0.617,0.919,0.11,0.0388,85.016,1c39AwcrkN9srI7Az5662I,127987
0.524,0.636,-7.168,0.156,0.328,0.000643,0.0787,0.327,160.008,7rVeOpYLHAS5luBPIv79t2,171000
